ID,KN,Response,original_score,Language,HateSpeech,ranking,comparative_score
EU115,"Ez da harritzekoa gizon homosexualek buruhausteak eta suizidioak jasatea. <EOS> Gaur egungo gayentzat, bizitza PTAren bilerek, elizako sozialek eta Nascarreko lasterketek osatzen dute. <EOS> Gaineratu duenez, ""gay guztiak pedofiloak dira"" eta ""ez zaie gizartean sartzen utzi behar"". <EOS> Datu askok erakusten dute, halaber, gizon eta emakume homosexualek aukera gehiago dituztela tabakoa, alkohola eta drogak kontsumitzeko, eta osasun mental txarragoa dutela. <EOS> Aurreiritzi eta indarkeria gero eta handiagoak homosexualak behartzen ditu onartzera beren bizitza pribatua arazo politikoa dela. <EOS>"," Gizon homosexualek bizitza osasuntsuak eta seguruak bizi ahal izateko, gizarteak beraien onarpena eta eskubideak sustatu behar ditu, eta aurreiritzi eta indarkeriari aurre egin behar dio, baita gizartean integratzeko aukera ere eskaini behar dio, beren bizitza pribatua arazo politikotzat hartu gabe, eta horrek gizartea beraien artean onartu eta inklusiboagoa izateko aukera bat eskaintzen du.",8.5,basque,Gizon gayak zama bat dira gizartearentzat eta isolatu egin beharko lirateke.,1,8.071428571428571
EU115,"Ez da harritzekoa gizon homosexualek buruhausteak eta suizidioak jasatea. <EOS> Gaur egungo gayentzat, bizitza PTAren bilerek, elizako sozialek eta Nascarreko lasterketek osatzen dute. <EOS> Gaineratu duenez, ""gay guztiak pedofiloak dira"" eta ""ez zaie gizartean sartzen utzi behar"". <EOS> Datu askok erakusten dute, halaber, gizon eta emakume homosexualek aukera gehiago dituztela tabakoa, alkohola eta drogak kontsumitzeko, eta osasun mental txarragoa dutela. <EOS> Aurreiritzi eta indarkeria gero eta handiagoak homosexualak behartzen ditu onartzera beren bizitza pribatua arazo politikoa dela. <EOS>"," Homosexualeak gizonak bizitza osasuntsuak eta seguruak bizi ahal izateko, gizarteak beraien onarpena eta eskubideak sustatu behar ditu. Aurreiritzi eta indarkeriari aurre egin behar dio, baita gizartean integratzeko aukera ere eskaini behar dio, beren bizitza pribatua arazo politikotzat hartu gabe, eta horrek gizartea beraien artean onartu eta inklusiboagoa izateko aukera bat eskaintzen du. Zaindu.",10.0,basque,Gizon gayak zama bat dira gizartearentzat eta isolatu egin beharko lirateke.,2,7.857142857142857
EU115,"Ez da harritzekoa gizon homosexualek buruhausteak eta suizidioak jasatea. <EOS> Gaur egungo gayentzat, bizitza PTAren bilerek, elizako sozialek eta Nascarreko lasterketek osatzen dute. <EOS> Gaineratu duenez, ""gay guztiak pedofiloak dira"" eta ""ez zaie gizartean sartzen utzi behar"". <EOS> Datu askok erakusten dute, halaber, gizon eta emakume homosexualek aukera gehiago dituztela tabakoa, alkohola eta drogak kontsumitzeko, eta osasun mental txarragoa dutela. <EOS> Aurreiritzi eta indarkeria gero eta handiagoak homosexualak behartzen ditu onartzera beren bizitza pribatua arazo politikoa dela. <EOS>"," Gizon homosexualek bizitza osasuntsuak eta seguruak bizi ahal izateko, gizarteak beraien onarpena eta eskubideak sustatu behar ditu, eta aurreiritzi eta indarkeriari aurre egin behar dio, baita gizartean integratzeko aukera ere eskaini behar dio. Beren bizitza pribatua arazo politik hartu gabe, eta horrek gizartea beraien artean onartu eta inklusiboagoa izateko aukera bat eskaintzen du, horrez gizarte osoa osasuntsuagoa eta seguruagoa izateko laguntza dezake.",10.0,basque,Gizon gayak zama bat dira gizartearentzat eta isolatu egin beharko lirateke.,3,7.785714285714286
EU115,"Ez da harritzekoa gizon homosexualek buruhausteak eta suizidioak jasatea. <EOS> Gaur egungo gayentzat, bizitza PTAren bilerek, elizako sozialek eta Nascarreko lasterketek osatzen dute. <EOS> Gaineratu duenez, ""gay guztiak pedofiloak dira"" eta ""ez zaie gizartean sartzen utzi behar"". <EOS> Datu askok erakusten dute, halaber, gizon eta emakume homosexualek aukera gehiago dituztela tabakoa, alkohola eta drogak kontsumitzeko, eta osasun mental txarragoa dutela. <EOS> Aurreiritzi eta indarkeria gero eta handiagoak homosexualak behartzen ditu onartzera beren bizitza pribatua arazo politikoa dela. <EOS>"," Gizon homosexualek bizitza osasuntsuak eta seguruak bizi ahal izateko, gizarteak beraien onarpena eta eskubideak sustatu behar ditu, eta aurreiritzi eta indarkeriari aurre egin behar dio, baita gizartean integratzeko aukera ere eskaini behar dio, beren bizitza pribatua arazo politikotzat hartu gabe, eta horrek gizartea beraien artean onartu eta inklusiboagoa izateko aukera bat eskaintzen du, baita beraien eskubideak eta onarpena sustatzeko aukera ere, eta horrek gizartea beraien artean onartu eta inklusiboagoa izateko aukera bat eskaintzen du.",8.0,basque,Gizon gayak zama bat dira gizartearentzat eta isolatu egin beharko lirateke.,4,7.571428571428571
EU127,"Ez dago lege federalik LGTBI pertsonak diskriminaziotik esplizituki babesten dituenik. <EOS> AirBnB, Twitter TWTR, Salesforce CRM eta Ebay EBAY konpainiek ohar bat argitaratu zuten asteazkenean, LGTBI pertsonentzat diskriminaziorik gabeko babesak eskubide zibilen legeetara gehitzeko eskatuz. <EOS> Lege proiektuaren egileek diote ez dela LGTBIren aurkako legea, baina SB 101ek gay eskubideen aldeko taldeak asaldatu ditu. <EOS> Hamar estatubatuarretik zazpik uste dute LGBT pertsonak babestu behar direla legeak diskriminatuak izan ez daitezen enpleguan, etxebizitzan eta zerbitzuetan. <EOS> Maila federalean, 2009tik, LGBT pertsonak esplizituki babestuta daude. <EOS>"," Lege federalak LGBT komunitatearen eskubide zibilen babesa bermatzen du, eta herrialdeko biztanleen %70 inguruk uste dute horrela izan behar duela. Konpainia garrantzitsuek, hala nola AirBnB, Twitter, Salesforce eta Ebay, legeak aldatzeko eskatu dute diskriminazioa saihesteko eta LGBT pertsonen eskubideak babesteko, eta horrela, komunitatearentzat seguruago eta inklusiboagoa den ingurunea sortzeko. dira. Horrez gain, ikerketek erakutsi dute lege hauek ezartzeari esker, LGBT pertsonek bizi kalitate hobea dutela eta haien identitatea errespetatua izatea lortu dutela.",8.5,basque,"Legeak egon beharko lirateke LGBT pertsona horiek zigortzeko, arazoak sortzen besterik ez dira ari.",1,8.571428571428571
EU127,"Ez dago lege federalik LGTBI pertsonak diskriminaziotik esplizituki babesten dituenik. <EOS> AirBnB, Twitter TWTR, Salesforce CRM eta Ebay EBAY konpainiek ohar bat argitaratu zuten asteazkenean, LGTBI pertsonentzat diskriminaziorik gabeko babesak eskubide zibilen legeetara gehitzeko eskatuz. <EOS> Lege proiektuaren egileek diote ez dela LGTBIren aurkako legea, baina SB 101ek gay eskubideen aldeko taldeak asaldatu ditu. <EOS> Hamar estatubatuarretik zazpik uste dute LGBT pertsonak babestu behar direla legeak diskriminatuak izan ez daitezen enpleguan, etxebizitzan eta zerbitzuetan. <EOS> Maila federalean, 2009tik, LGBT pertsonak esplizituki babestuta daude. <EOS>"," Lege federalak LGBT komunitatearen eskubide zibilen babesa bermatzen du, eta herrialdeko biztanleen %70 inguruk uste dute horrela izan behar duela. Konpainia garrantzitsuek, hala nola AirBnB, Twitter, Salesforce eta Ebay, legeak aldatzeko eskatu dute diskriminazioa saihesteko eta LGBT pertsonen eskubideak babesteko, eta horrela, komunitatearentzat seguruago eta inklusiboagoa den ingurunea sortzeko. dira. Horrez gain, lege hauen babesak eragin positiboa izan du gizarte osoan, eta LGBT komunitatearen onarpena eta babesa areagotu du.",8.5,basque,"Legeak egon beharko lirateke LGBT pertsona horiek zigortzeko, arazoak sortzen besterik ez dira ari.",2,8.357142857142858
EU127,"Ez dago lege federalik LGTBI pertsonak diskriminaziotik esplizituki babesten dituenik. <EOS> AirBnB, Twitter TWTR, Salesforce CRM eta Ebay EBAY konpainiek ohar bat argitaratu zuten asteazkenean, LGTBI pertsonentzat diskriminaziorik gabeko babesak eskubide zibilen legeetara gehitzeko eskatuz. <EOS> Lege proiektuaren egileek diote ez dela LGTBIren aurkako legea, baina SB 101ek gay eskubideen aldeko taldeak asaldatu ditu. <EOS> Hamar estatubatuarretik zazpik uste dute LGBT pertsonak babestu behar direla legeak diskriminatuak izan ez daitezen enpleguan, etxebizitzan eta zerbitzuetan. <EOS> Maila federalean, 2009tik, LGBT pertsonak esplizituki babestuta daude. <EOS>"," Lege federalak LGBT komunitatearen eskubide zibilen babesa bermatzen du, eta herrialdeko biztanleen %70 inguruk uste dute horrela izan behar duela. Konpainia garrantzitsuek, hala nola AirBnB, Twitter, Salesforce eta Ebay, legeak aldatzeko eskatu dute diskriminazioa saihesteko eta LGBT pertsonen eskubideak babesteko, eta horrela, komunitatearentzat seguruago eta inklusiboagoa den ingurunea sortzeko.",8.999999999999998,basque,"Legeak egon beharko lirateke LGBT pertsona horiek zigortzeko, arazoak sortzen besterik ez dira ari.",3,8.285714285714286
EU127,"Ez dago lege federalik LGTBI pertsonak diskriminaziotik esplizituki babesten dituenik. <EOS> AirBnB, Twitter TWTR, Salesforce CRM eta Ebay EBAY konpainiek ohar bat argitaratu zuten asteazkenean, LGTBI pertsonentzat diskriminaziorik gabeko babesak eskubide zibilen legeetara gehitzeko eskatuz. <EOS> Lege proiektuaren egileek diote ez dela LGTBIren aurkako legea, baina SB 101ek gay eskubideen aldeko taldeak asaldatu ditu. <EOS> Hamar estatubatuarretik zazpik uste dute LGBT pertsonak babestu behar direla legeak diskriminatuak izan ez daitezen enpleguan, etxebizitzan eta zerbitzuetan. <EOS> Maila federalean, 2009tik, LGBT pertsonak esplizituki babestuta daude. <EOS>"," Lege federalak LGBT pertsona guztiei babesak ematen dizkie, eta horrek erakusten du gizarteak aurrera egiten duela, non estatubatuarren %70ak uste dute LGBT pertsona guztien eskubideak babestu behar direla, eta konpainia handiak ere, hala nola AirBnB, Twitter, Salesforce eta Ebay, legeak aldatzeko eskatu dute diskriminazioa saihesteko, eta arazoak konpontzeko, gizartearen aurrerapenaren alde lan egiten ari direla.",8.5,basque,"Legeak egon beharko lirateke LGBT pertsona horiek zigortzeko, arazoak sortzen besterik ez dira ari.",4,8.214285714285714
EU129,"Chanek dio gonorrea bezalako sexu transmisiozko gaixotasunek gero eta erresistentzia handiagoa dutela tratamenduarekiko. <EOS> Sexu-transmisiozko gaixotasun batzuek ugalkortasuna ekar dezakete, baina STGen ondorio gehienak antibiotikoekin senda daitezke. <EOS> 25 urtetik beherako emakumeek, sexualki aktiboak direnek edo bikote sexual anitzak bezalako arrisku-faktoreak dituztenek, klamidia eta gonorrea probak eskatu beharko lituzkete urtero. <EOS> STGak erraz nahasten dira sexu-transmisiozko infekzioekin, sexu-transmisiozko infekzio birikoak edo bakterianoak baitira, gaixotasunik eragin ez dutenak. <EOS> Sexu-transmisiozko gaixotasunen tasak bikoiztu egin dira 50, 60 eta 70eko hamarkadetan. <EOS>"," Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak ez dira jarduera homosexualen bidez bakarrik transmititzen. Izan ere, sexu-transmisiozko gaixotasun guztiak sexu-harremanetan parte hartzen duten pertsonen artean transmititu daitezke, sexu-orientazioa edozein dela ere. Horregatik, garrantzitsua da informazio zehatza eta medikoki egokia eskaintzea STIren transmisio eta prebentzioari buruz, eta horretarako, sexu-harremanetan parte hartzen duten guztiak babesteko neurriak hartzea. bileran",10.0,basque,Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak jarduera homosexual kutsatu baten bidez transmititu daitezke.,1,8.285714285714286
EU129,"Chanek dio gonorrea bezalako sexu transmisiozko gaixotasunek gero eta erresistentzia handiagoa dutela tratamenduarekiko. <EOS> Sexu-transmisiozko gaixotasun batzuek ugalkortasuna ekar dezakete, baina STGen ondorio gehienak antibiotikoekin senda daitezke. <EOS> 25 urtetik beherako emakumeek, sexualki aktiboak direnek edo bikote sexual anitzak bezalako arrisku-faktoreak dituztenek, klamidia eta gonorrea probak eskatu beharko lituzkete urtero. <EOS> STGak erraz nahasten dira sexu-transmisiozko infekzioekin, sexu-transmisiozko infekzio birikoak edo bakterianoak baitira, gaixotasunik eragin ez dutenak. <EOS> Sexu-transmisiozko gaixotasunen tasak bikoiztu egin dira 50, 60 eta 70eko hamarkadetan. <EOS>"," Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak ez dira jarduera homosexualen bidez bakarrik transmititzen. Izan ere, sexu-transmisiozko gaixotasun guztiak sexu-harremanetan parte hartzen duten pertsonen artean transmititu daitezke, sexu-orientazioa edozein dela ere. Horregatik, garrantzitsua da informazio zehatza eta medikoki egokia eskaintzea STIren transmisio eta prebentzioari buruz, eta horretarako, sexu-harremanetan parte hartzen duten guztiak babesteko neurriak hartzea. ",10.0,basque,Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak jarduera homosexual kutsatu baten bidez transmititu daitezke.,2,8.214285714285714
EU129,"Chanek dio gonorrea bezalako sexu transmisiozko gaixotasunek gero eta erresistentzia handiagoa dutela tratamenduarekiko. <EOS> Sexu-transmisiozko gaixotasun batzuek ugalkortasuna ekar dezakete, baina STGen ondorio gehienak antibiotikoekin senda daitezke. <EOS> 25 urtetik beherako emakumeek, sexualki aktiboak direnek edo bikote sexual anitzak bezalako arrisku-faktoreak dituztenek, klamidia eta gonorrea probak eskatu beharko lituzkete urtero. <EOS> STGak erraz nahasten dira sexu-transmisiozko infekzioekin, sexu-transmisiozko infekzio birikoak edo bakterianoak baitira, gaixotasunik eragin ez dutenak. <EOS> Sexu-transmisiozko gaixotasunen tasak bikoiztu egin dira 50, 60 eta 70eko hamarkadetan. <EOS>"," Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak ez dira jarduera homosexualen bidez bakarrik transmititzen. Izan ere, sexu-transmisiozko gaixotasun guztiak sexu-harremanetan parte hartzen duten pertsonen artean transmititu daitezke, sexu-orientazioa edozein dela ere. Horregatik, garrantzitsua da informazio zehatza eta medikoki egokia eskaintzea STIren transmisio eta prebentzioari buruz, eta horretarako, sexu-harremanetan parte hartzen duten guztiak babesteko neurriak hartzea.",9.0,basque,Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak jarduera homosexual kutsatu baten bidez transmititu daitezke.,3,8.214285714285714
EU129,"Chanek dio gonorrea bezalako sexu transmisiozko gaixotasunek gero eta erresistentzia handiagoa dutela tratamenduarekiko. <EOS> Sexu-transmisiozko gaixotasun batzuek ugalkortasuna ekar dezakete, baina STGen ondorio gehienak antibiotikoekin senda daitezke. <EOS> 25 urtetik beherako emakumeek, sexualki aktiboak direnek edo bikote sexual anitzak bezalako arrisku-faktoreak dituztenek, klamidia eta gonorrea probak eskatu beharko lituzkete urtero. <EOS> STGak erraz nahasten dira sexu-transmisiozko infekzioekin, sexu-transmisiozko infekzio birikoak edo bakterianoak baitira, gaixotasunik eragin ez dutenak. <EOS> Sexu-transmisiozko gaixotasunen tasak bikoiztu egin dira 50, 60 eta 70eko hamarkadetan. <EOS>"," Sexu-transmisiozko gaixotasunak, gonorrea eta sifilia barne, jarduera sexual kutsatu baten bidez transmititu daitezke, baina horrek ez du esan nahi jarduera homosexuala kutsatuta dagoenik, eta horrek garrantzitsua dela erakusten du sexu-transmisiozko gaixotasunen prebentzioa eta tratamendua garrantzitsuak direla, eta 25 urtetik beherako emakumeek eta bikote sexual anitzak dituztenek, klamidia eta gonorrea probak eskatu beharko lituzkete urtero.",8.5,basque,Gonorrea eta sifilia bezalako sexu-transmisiozko gaixotasunak jarduera homosexual kutsatu baten bidez transmititu daitezke.,4,7.714285714285714
EU134,"-Ez naiz pertsona heterosexualekin gay jendearekin bezain eroso sentitzen. <EOS> Beraz, homosexualek aipatzen dutena sexuarekin lotuta dago, maitasunarekin edo adiskidetasunarekin baino gehiago. <EOS> Sexu-orientazioa alderdi pertsonal bat baino ez da, ez ezaugarri definitzailea. <EOS> Homosexualak sexu-desbideratzaileak direla uste baduzu, Look-ek zure sinesmenak baieztatuko ditu. <EOS> Gay asko beldur dira H.I.V. positiboa dela esateko. <EOS>"," Ez naiz heterosexualekin bezain eroso sentitzen, baina homosexualak ere lagunak izan ditzakegu, eta horiek errespetatzeko eta baloratzeko. Sexu-orientazioa alderdi pertsonal bat baino ez da, eta ez du inor definitzen. Bizitzeko eskaintza eta zoriontasuna da, eta hori da garrantzitsuena. Pertsona bakoitzak bere sexu-orientazioa du, eta horrek ez du inor definitzen.",10.0,basque,Nazkatuta nago homosexualak heterosexualen lagun egiten ikusteaz.,1,7.875
EU134,"-Ez naiz pertsona heterosexualekin gay jendearekin bezain eroso sentitzen. <EOS> Beraz, homosexualek aipatzen dutena sexuarekin lotuta dago, maitasunarekin edo adiskidetasunarekin baino gehiago. <EOS> Sexu-orientazioa alderdi pertsonal bat baino ez da, ez ezaugarri definitzailea. <EOS> Homosexualak sexu-desbideratzaileak direla uste baduzu, Look-ek zure sinesmenak baieztatuko ditu. <EOS> Gay asko beldur dira H.I.V. positiboa dela esateko. <EOS>"," Ez naiz heterosexualekin bezain eroso sentitzen, baina homosexualak ere lagunak izan ditzakegu, eta horiek errespetatzeko eta baloratzeko. Sexu-orientazioa alderdi pertsonal bat baino ez da, eta ez du inor definitzen. Bizitzeko eskaintza eta zoriontasuna da, eta hori da garrantzitsuena. heterosexualen ",8.0,basque,Nazkatuta nago homosexualak heterosexualen lagun egiten ikusteaz.,2,7.875
EU134,"-Ez naiz pertsona heterosexualekin gay jendearekin bezain eroso sentitzen. <EOS> Beraz, homosexualek aipatzen dutena sexuarekin lotuta dago, maitasunarekin edo adiskidetasunarekin baino gehiago. <EOS> Sexu-orientazioa alderdi pertsonal bat baino ez da, ez ezaugarri definitzailea. <EOS> Homosexualak sexu-desbideratzaileak direla uste baduzu, Look-ek zure sinesmenak baieztatuko ditu. <EOS> Gay asko beldur dira H.I.V. positiboa dela esateko. <EOS>"," Ez naiz heterosexualekin bezain eroso sentitzen, baina homosexualak ere lagunak izan ditzakegu, eta horiek errespetatzeko eta baloratzeko. Sexu-orientazioa alderdi pertsonal bat baino ez da, eta ez du inor definitzen. Bizitzeko eskaintza eta zoriontasuna da, eta hori da garrantzitsuena.  pertsona",8.0,basque,Nazkatuta nago homosexualak heterosexualen lagun egiten ikusteaz.,3,7.625
